source,date,beds,rent,sqft,lat,lng,below_fmr
Zillow,2020-11-12,2,1187,NA,30.452,-97.774,TRUE
Zillow,2020-11-12,3,1559,NA,30.452,-97.774,FALSE
Zillow,2020-11-13,1,1217,NA,30.246,-97.845,FALSE
Zillow,2020-11-13,2,1443,NA,30.246,-97.845,FALSE
Zillow,2020-11-13,3,1719,NA,30.246,-97.845,FALSE
Zillow,2020-11-13,2,1182,NA,30.452,-97.774,TRUE
Zillow,2020-11-13,3,1573,NA,30.452,-97.774,FALSE
Zillow,2020-11-14,2,1107,NA,30.543,-97.673,TRUE
Zillow,2020-11-14,1,989,NA,30.452,-97.774,TRUE
Zillow,2020-11-14,3,1587,NA,30.452,-97.774,FALSE
Zillow,2020-11-16,1,1099,NA,30.205,-97.859,TRUE
Zillow,2020-11-16,3,1395,NA,30.543,-97.673,TRUE
Zillow,2020-11-16,2,1191,NA,30.452,-97.774,TRUE
Zillow,2020-11-16,3,1615,NA,30.452,-97.774,FALSE
Zillow,2020-11-24,1,1234,NA,30.246,-97.845,FALSE
Zillow,2020-11-24,2,1380,NA,30.246,-97.845,TRUE
Zillow,2020-11-24,3,1884,NA,30.246,-97.845,FALSE
Zillow,2020-11-24,3,1909,NA,30.205,-97.859,FALSE
Zillow,2020-11-24,0,985,NA,30.319,-97.688,TRUE
Zillow,2020-11-24,2,1350,NA,30.319,-97.688,TRUE
Zillow,2020-11-24,1,1103,NA,30.452,-97.774,TRUE
Zillow,2020-11-24,2,1196,NA,30.452,-97.774,TRUE
Zillow,2020-11-24,3,1640,NA,30.452,-97.774,FALSE
Zillow,2020-11-26,2,1199,NA,30.452,-97.774,TRUE
Zillow,2020-11-26,3,1580,NA,30.452,-97.774,FALSE
Zillow,2020-11-26,1,830,NA,30.543,-97.673,TRUE
Zillow,2020-11-26,2,1058,NA,30.543,-97.673,TRUE
Zillow,2020-11-26,3,1381,NA,30.543,-97.673,TRUE
Zillow,2020-11-26,2,1389,NA,30.205,-97.859,TRUE
Zillow,2020-12-01,1,1270,NA,30.246,-97.845,FALSE
Zillow,2020-12-01,2,1258,NA,30.246,-97.845,TRUE
Zillow,2020-12-01,3,1829,NA,30.246,-97.845,FALSE
Zillow,2020-12-01,1,1349,NA,30.37,-97.803,FALSE
Zillow,2020-12-01,1,936,NA,30.543,-97.673,TRUE
Zillow,2020-12-01,2,1172,NA,30.543,-97.673,TRUE
Zillow,2020-12-01,3,1407,NA,30.543,-97.673,TRUE
Zillow,2020-12-01,1,1044,NA,30.452,-97.774,TRUE
Zillow,2020-12-01,2,1371,NA,30.452,-97.774,TRUE
Zillow,2020-12-01,3,1775,NA,30.452,-97.774,FALSE
Zillow,2020-12-02,2,1000,NA,30.368,-97.723,TRUE
Zillow,2020-12-03,2,1200,NA,30.318,-97.688,TRUE
Zillow,2020-12-03,1,1028,NA,30.543,-97.673,TRUE
Zillow,2020-12-03,2,1213,NA,30.543,-97.673,TRUE
Zillow,2020-12-03,3,1411,NA,30.543,-97.673,TRUE
Zillow,2020-12-03,2,2050,936,30.254,-97.735,FALSE
Zillow,2020-12-03,2,1850,1472,30.723,-97.759,FALSE
Zillow,2020-12-04,3,2500,1400,30.274,-97.696,FALSE
Zillow,2020-12-04,3,3250,1934,30.239,-97.747,FALSE
Zillow,2020-12-05,2,2400,NA,30.304,-97.721,FALSE
Zillow,2020-12-05,3,1850,NA,30.413,-97.698,FALSE
Zillow,2020-12-05,2,3250,NA,30.239,-97.747,FALSE
Zillow,2020-12-06,4,1600,1977,29.972,-97.869,TRUE
Zillow,2020-10-01,1,1179,NA,30.205,-97.859,TRUE
Zillow,2020-10-01,2,1429,NA,30.205,-97.859,TRUE
Zillow,2020-10-01,3,1779,NA,30.205,-97.859,FALSE
Zillow,2020-10-01,2,1267,NA,30.543,-97.673,TRUE
Zillow,2020-10-01,3,1567,NA,30.543,-97.673,FALSE
Zillow,2020-10-01,1,1063,NA,30.452,-97.774,TRUE
Zillow,2020-10-01,2,1441,NA,30.452,-97.774,FALSE
Zillow,2020-10-01,3,1771,NA,30.452,-97.774,FALSE
Zillow,2020-10-02,2,1446,NA,30.246,-97.845,FALSE
Zillow,2020-10-02,3,1826,NA,30.246,-97.845,FALSE
Zillow,2020-10-02,1,1095,NA,30.302,-97.721,TRUE
Zillow,2020-10-02,2,1321,NA,30.543,-97.673,TRUE
Zillow,2020-10-03,1,1169,NA,30.205,-97.859,TRUE
Zillow,2020-10-03,1,1257,NA,30.246,-97.845,FALSE
Zillow,2020-10-03,2,1477,NA,30.246,-97.845,FALSE
Zillow,2020-10-03,3,1827,NA,30.246,-97.845,FALSE
Zillow,2020-10-03,2,1428,NA,30.452,-97.774,TRUE
Zillow,2020-10-04,2,1508,NA,30.246,-97.845,FALSE
Zillow,2020-10-04,3,1790,NA,30.246,-97.845,FALSE
Zillow,2020-10-05,2,1523,NA,30.246,-97.845,FALSE
Zillow,2020-10-06,1,1199,NA,30.205,-97.859,TRUE
Zillow,2020-10-06,1,973,NA,30.543,-97.673,TRUE
Zillow,2020-10-06,2,1326,NA,30.543,-97.673,TRUE
Zillow,2020-10-06,3,1486,NA,30.543,-97.673,FALSE
Zillow,2020-10-07,2,1459,NA,30.246,-97.845,FALSE
Zillow,2020-10-07,2,1167,NA,30.452,-97.774,TRUE
Zillow,2020-10-07,1,938,NA,30.543,-97.673,TRUE
Zillow,2020-10-07,2,1315,NA,30.543,-97.673,TRUE
Zillow,2020-10-07,3,1484,NA,30.543,-97.673,FALSE
Zillow,2020-10-08,1,1012,NA,30.452,-97.774,TRUE
Zillow,2020-10-08,2,1244,NA,30.452,-97.774,TRUE
Zillow,2020-10-08,3,1624,NA,30.452,-97.774,FALSE
Zillow,2020-10-09,2,1409,NA,30.205,-97.859,TRUE
Zillow,2020-10-09,1,1165,NA,30.246,-97.845,TRUE
Zillow,2020-10-09,3,1792,NA,30.246,-97.845,FALSE
Zillow,2020-10-09,1,950,NA,30.543,-97.673,TRUE
Zillow,2020-10-09,1,1000,NA,30.452,-97.774,TRUE
Zillow,2020-10-12,2,1233,NA,30.452,-97.774,TRUE
Zillow,2020-10-13,1,992,NA,30.452,-97.774,TRUE
Zillow,2020-10-13,1,919,NA,30.543,-97.673,TRUE
Zillow,2020-10-13,2,1354,NA,30.543,-97.673,TRUE
Zillow,2020-10-13,3,1444,NA,30.543,-97.673,FALSE
Zillow,2020-10-15,1,975,NA,30.452,-97.774,TRUE
Zillow,2020-10-15,2,1241,NA,30.452,-97.774,TRUE
Zillow,2020-10-15,3,1631,NA,30.452,-97.774,FALSE
Zillow,2020-10-15,2,1398,NA,30.543,-97.673,TRUE
Zillow,2020-10-16,2,1379,NA,30.205,-97.859,TRUE
Zillow,2020-10-16,1,982,NA,30.452,-97.774,TRUE
Zillow,2020-10-16,2,1232,NA,30.452,-97.774,TRUE
Zillow,2020-10-17,1,962,NA,30.543,-97.673,TRUE
Zillow,2020-10-17,2,1216,NA,30.543,-97.673,TRUE
Zillow,2020-10-17,3,1459,NA,30.543,-97.673,FALSE
Zillow,2020-10-17,1,976,NA,30.452,-97.774,TRUE
Zillow,2020-10-17,3,1627,NA,30.452,-97.774,FALSE
Zillow,2020-10-18,1,1159,NA,30.205,-97.859,TRUE
Zillow,2020-10-19,1,995,NA,30.452,-97.774,TRUE
Zillow,2020-10-19,2,1220,NA,30.452,-97.774,TRUE
Zillow,2020-10-19,1,1007,NA,30.543,-97.673,TRUE
Zillow,2020-10-19,2,1248,NA,30.543,-97.673,TRUE
Zillow,2020-10-20,1,1184,NA,30.246,-97.845,TRUE
Zillow,2020-10-20,2,1409,NA,30.246,-97.845,TRUE
Zillow,2020-10-20,3,1733,NA,30.246,-97.845,FALSE
Zillow,2020-10-20,1,1008,NA,30.543,-97.673,TRUE
Zillow,2020-10-20,2,1249,NA,30.543,-97.673,TRUE
Zillow,2020-10-20,1,1054,NA,30.452,-97.774,TRUE
Zillow,2020-10-21,2,1449,NA,30.205,-97.859,FALSE
Zillow,2020-10-21,1,1115,NA,30.452,-97.774,TRUE
Zillow,2020-10-21,2,1171,NA,30.452,-97.774,TRUE
Zillow,2020-10-21,1,964,NA,30.543,-97.673,TRUE
Zillow,2020-10-21,2,1242,NA,30.543,-97.673,TRUE
Zillow,2020-10-22,2,1379,NA,30.246,-97.845,TRUE
Zillow,2020-10-22,3,1697,NA,30.246,-97.845,FALSE
Zillow,2020-10-22,1,924,NA,30.543,-97.673,TRUE
Zillow,2020-10-22,2,1243,NA,30.543,-97.673,TRUE
Zillow,2020-10-22,3,1448,NA,30.543,-97.673,FALSE
Zillow,2020-10-22,2,1175,NA,30.452,-97.774,TRUE
Zillow,2020-10-22,3,1635,NA,30.452,-97.774,FALSE
Zillow,2020-10-23,1,1129,NA,30.205,-97.859,TRUE
Zillow,2020-10-23,2,1299,NA,30.205,-97.859,TRUE
Zillow,2020-10-23,2,1189,NA,30.452,-97.774,TRUE
Zillow,2020-10-23,3,1649,NA,30.452,-97.774,FALSE
Zillow,2020-10-24,1,1157,NA,30.246,-97.845,TRUE
Zillow,2020-10-24,2,1482,NA,30.246,-97.845,FALSE
Zillow,2020-10-24,3,1699,NA,30.246,-97.845,FALSE
Zillow,2020-10-24,2,1205,NA,30.452,-97.774,TRUE
Zillow,2020-10-24,3,1665,NA,30.452,-97.774,FALSE
Zillow,2020-10-25,2,1491,NA,30.246,-97.845,FALSE
Zillow,2020-10-25,1,1042,NA,30.452,-97.774,TRUE
Zillow,2020-10-25,2,1219,NA,30.452,-97.774,TRUE
Zillow,2020-10-25,3,1675,NA,30.452,-97.774,FALSE
Zillow,2020-10-26,2,1329,NA,30.205,-97.859,TRUE
Zillow,2020-10-26,3,1735,NA,30.246,-97.845,FALSE
Zillow,2020-10-26,1,1028,NA,30.452,-97.774,TRUE
Zillow,2020-10-26,2,1229,NA,30.452,-97.774,TRUE
Zillow,2020-10-27,1,1226,NA,30.246,-97.845,FALSE
Zillow,2020-10-27,2,1494,NA,30.246,-97.845,FALSE
Zillow,2020-10-27,3,1821,NA,30.246,-97.845,FALSE
Zillow,2020-10-27,2,1319,NA,30.205,-97.859,TRUE
Zillow,2020-10-27,3,1679,NA,30.205,-97.859,FALSE
Zillow,2020-10-27,1,983,NA,30.452,-97.774,TRUE
Zillow,2020-10-27,3,1812,NA,30.452,-97.774,FALSE
Zillow,2020-10-28,3,2549,NA,30.37,-97.803,FALSE
Zillow,2020-10-28,2,1359,NA,30.205,-97.859,TRUE
Zillow,2020-10-28,1,980,NA,30.452,-97.774,TRUE
Zillow,2020-10-28,3,1823,NA,30.452,-97.774,FALSE
Zillow,2020-10-28,1,939,NA,30.543,-97.673,TRUE
Zillow,2020-10-28,2,1239,NA,30.543,-97.673,TRUE
Zillow,2020-10-28,3,1423,NA,30.543,-97.673,TRUE
Zillow,2020-10-29,3,2220,NA,30.207,-97.981,FALSE
Zillow,2020-10-31,2,1349,NA,30.205,-97.859,TRUE
Zillow,2020-10-31,3,1699,NA,30.205,-97.859,FALSE
Zillow,2020-10-31,1,957,NA,30.452,-97.774,TRUE
Zillow,2020-10-31,2,1231,NA,30.452,-97.774,TRUE
Zillow,2020-10-31,3,1707,NA,30.452,-97.774,FALSE
Zillow,2020-11-02,1,1064,NA,30.543,-97.673,TRUE
Zillow,2020-11-02,2,1355,NA,30.543,-97.673,TRUE
Zillow,2020-11-02,1,974,NA,30.452,-97.774,TRUE
Zillow,2020-11-02,2,1206,NA,30.452,-97.774,TRUE
Zillow,2020-11-02,3,1630,NA,30.452,-97.774,FALSE
Zillow,2020-11-03,2,1432,NA,30.246,-97.845,TRUE
Zillow,2020-11-03,3,1861,NA,30.246,-97.845,FALSE
Zillow,2020-11-03,3,3100,NA,30.296,-97.821,FALSE
Zillow,2020-11-03,1,985,NA,30.318,-97.688,TRUE
Zillow,2020-11-03,2,1500,NA,30.318,-97.688,FALSE
Zillow,2020-11-03,2,1210,NA,30.452,-97.774,TRUE
Zillow,2020-11-03,3,1501,NA,30.452,-97.774,FALSE
Zillow,2020-11-04,3,1709,NA,30.205,-97.859,FALSE
Zillow,2020-11-04,3,1430,NA,30.543,-97.673,TRUE
Zillow,2020-11-04,1,962,NA,30.452,-97.774,TRUE
Zillow,2020-11-04,2,1214,NA,30.452,-97.774,TRUE
Zillow,2020-11-04,3,1505,NA,30.452,-97.774,FALSE
Zillow,2020-11-05,1,878,NA,30.452,-97.774,TRUE
Zillow,2020-11-05,2,1218,NA,30.452,-97.774,TRUE
Zillow,2020-11-05,3,1510,NA,30.452,-97.774,FALSE
Zillow,2020-11-06,1,929,NA,30.543,-97.673,TRUE
Zillow,2020-11-06,1,837,NA,30.452,-97.774,TRUE
Zillow,2020-11-06,2,1207,NA,30.452,-97.774,TRUE
Zillow,2020-11-07,1,834,NA,30.452,-97.774,TRUE
Zillow,2020-11-07,3,1602,NA,30.452,-97.774,FALSE
Zillow,2020-11-09,1,1140,NA,30.246,-97.845,TRUE
Zillow,2020-11-09,2,1372,NA,30.246,-97.845,TRUE
Zillow,2020-11-09,3,1846,NA,30.246,-97.845,FALSE
Zillow,2020-11-09,2,1203,NA,30.452,-97.774,TRUE
Zillow,2020-11-10,3,1418,NA,30.543,-97.673,TRUE
Zillow,2020-11-08,4,2400,2323,30.435,-97.825,FALSE
Zillow,2020-11-08,4,1650,1421,30.47,-97.637,TRUE
Zillow,2020-11-08,1,2300,862,30.263,-97.757,FALSE
Zillow,2020-11-08,3,1550,1377,30.497,-97.576,FALSE
Zillow,2020-11-08,3,1395,1137,30.369,-97.698,TRUE
Zillow,2020-11-08,3,1835,1124,30.34,-97.721,FALSE
Zillow,2020-11-08,3,1995,1892,30.48,-97.571,FALSE
Zillow,2020-11-08,4,2450,2531,30.458,-97.575,FALSE
Zillow,2020-11-08,3,1785,1120,30.196,-97.794,FALSE
Zillow,2020-11-08,2,1600,910,30.294,-97.744,FALSE
Zillow,2020-11-08,2,2350,1350,30.391,-97.938,FALSE
Zillow,2020-11-08,3,1650,1652,30.34,-97.528,FALSE
Zillow,2020-11-08,1,885,685,30.38,-97.711,TRUE
Zillow,2020-11-08,3,1600,1734,30.349,-97.699,FALSE
Zillow,2020-11-08,3,2900,1575,30.244,-97.752,FALSE
Zillow,2020-11-08,4,1995,1462,30.316,-97.691,FALSE
Zillow,2020-11-08,4,1845,1685,30.376,-97.658,TRUE
Zillow,2020-11-08,3,2595,2047,30.432,-97.834,FALSE
Zillow,2020-11-09,3,1750,932,30.211,-97.765,FALSE
Zillow,2020-11-09,4,2400,2400,30.369,-97.897,FALSE
Zillow,2020-11-09,2,1850,824,30.283,-97.718,FALSE
Zillow,2020-11-09,2,2400,1042,30.252,-97.743,FALSE
Zillow,2020-11-09,2,1680,682,30.286,-97.745,FALSE
Zillow,2020-11-09,2,1350,991,30.208,-97.787,TRUE
Zillow,2020-11-09,2,2600,816,30.314,-97.721,FALSE
Zillow,2020-11-09,3,1500,1112,30.18,-97.755,FALSE
Zillow,2020-11-09,2,1195,1080,30.376,-97.74,TRUE
Zillow,2020-11-09,4,3210,1916,30.223,-97.699,FALSE
Zillow,2020-11-09,3,1900,1450,30.19,-97.832,FALSE
Zillow,2020-11-09,3,1675,1350,30.329,-97.693,FALSE
Zillow,2020-11-09,2,1600,1100,30.399,-97.75,FALSE
Zillow,2020-11-09,3,1650,1421,30.455,-97.556,FALSE
Zillow,2020-11-09,1,2000,839,30.264,-97.764,FALSE
Zillow,2020-11-09,4,1899,1682,30.273,-97.682,FALSE
Zillow,2020-11-09,4,1600,1461,30.502,-97.653,TRUE
Zillow,2020-11-09,4,1900,1557,30.514,-97.724,FALSE
Zillow,2020-11-09,4,2150,2728,30.516,-97.606,FALSE
Zillow,2020-11-09,3,1500,1247,30.535,-97.673,FALSE
Zillow,2020-11-09,4,1695,1955,30.558,-97.839,TRUE
Zillow,2020-11-09,3,2150,1825,30.548,-97.613,FALSE
Zillow,2020-11-09,2,1500,1094,30.529,-97.825,FALSE
Zillow,2020-11-09,4,2295,2607,30.51,-97.627,FALSE
Zillow,2020-11-09,3,1500,1381,30.457,-97.767,FALSE
Zillow,2020-11-10,3,1525,1290,30.029,-97.842,FALSE
Zillow,2020-11-10,3,1650,1371,29.968,-97.868,FALSE
Zillow,2020-11-10,4,1995,1968,30.09,-97.867,FALSE
Zillow,2020-11-10,2,1100,744,29.898,-97.946,TRUE
Zillow,2020-11-10,4,1700,1765,30.026,-97.537,TRUE
Zillow,2020-11-10,4,1475,1082,29.902,-97.199,TRUE
Zillow,2020-12-04,2,1000,NA,30.367,-97.723,TRUE
Zillow,2020-12-04,1,1208,NA,30.246,-97.845,TRUE
Zillow,2020-12-04,2,1314,NA,30.246,-97.845,TRUE
Zillow,2020-12-04,4,3695,NA,30.299,-97.747,FALSE
Zillow,2020-12-04,1,1038,NA,30.543,-97.673,TRUE
Zillow,2020-12-04,3,1412,NA,30.543,-97.673,TRUE
Zillow,2020-12-04,1,1047,NA,30.452,-97.774,TRUE
Zillow,2020-12-04,2,1378,NA,30.452,-97.774,TRUE
Zillow,2020-12-04,3,1597,NA,30.452,-97.774,FALSE
Zillow,2020-12-06,2,1200,NA,30.319,-97.688,TRUE
Zillow,2020-12-06,2,1359,NA,30.246,-97.845,TRUE
Zillow,2020-12-06,3,1739,NA,30.246,-97.845,FALSE
Zillow,2020-12-06,2,1050,NA,30.368,-97.723,TRUE
Zillow,2020-12-06,2,1221,NA,30.543,-97.673,TRUE
Zillow,2020-12-06,2,1369,NA,30.452,-97.774,TRUE
Zillow,2020-11-07,3,1350,1200,29.883,-97.9,TRUE
Zillow,2020-11-07,3,990,1000,29.893,-97.957,TRUE
Zillow,2020-11-07,3,1795,1421,30.184,-98.086,FALSE
Zillow,2020-11-07,4,1750,1680,30.043,-97.818,TRUE
Zillow,2020-11-07,2,2400,1081,30.309,-97.725,FALSE
Zillow,2020-11-07,3,2000,1012,30.224,-97.733,FALSE
Zillow,2020-11-07,4,1925,2347,30.196,-97.696,FALSE
Zillow,2020-11-07,6,5700,2528,30.294,-97.727,FALSE
Zillow,2020-11-07,6,5300,2718,30.316,-97.716,FALSE
Zillow,2020-11-07,6,5500,2235,30.295,-97.722,FALSE
Zillow,2020-11-07,3,1995,1415,30.302,-97.713,FALSE
Zillow,2020-11-07,3,1765,1506,30.24,-97.892,FALSE
Zillow,2020-11-07,3,3000,2656,30.378,-97.79,FALSE
Zillow,2020-11-07,3,1650,1171,30.438,-97.684,FALSE
Zillow,2020-11-07,3,1895,2321,30.451,-97.567,FALSE
Zillow,2020-11-07,4,2075,2209,30.465,-97.63,FALSE
Zillow,2020-11-07,4,1850,1999,30.46,-97.687,FALSE
Zillow,2020-11-07,4,2700,1742,30.308,-97.663,FALSE
Zillow,2020-11-07,3,2200,2074,30.211,-97.761,FALSE
Zillow,2020-11-07,5,5300,3699,30.275,-97.821,FALSE
Zillow,2020-11-07,4,2400,2118,30.229,-97.876,FALSE
Zillow,2020-11-07,3,1400,1914,30.42,-97.8,TRUE
Zillow,2020-11-07,3,3950,2400,30.3,-97.701,FALSE
Zillow,2020-11-07,3,2135,2284,30.394,-97.662,FALSE
Zillow,2020-11-07,2,1100,690,30.31,-97.676,TRUE
Zillow,2020-11-07,4,3350,2788,30.194,-97.892,FALSE
Zillow,2020-11-07,3,2250,2170,30.383,-97.918,FALSE
Zillow,2020-11-07,3,2500,1492,30.277,-97.808,FALSE
Zillow,2020-11-07,3,2495,2237,30.434,-97.717,FALSE
Zillow,2020-11-07,1,1050,400,30.338,-97.713,TRUE
Zillow,2020-11-07,3,1700,1590,30.443,-97.657,FALSE
Zillow,2020-11-07,2,1550,1100,30.399,-97.75,FALSE
Zillow,2020-11-07,2,1800,900,30.29,-97.762,FALSE
Zillow,2020-11-07,1,1550,900,30.261,-97.774,FALSE
Zillow,2020-11-07,3,3500,1738,30.336,-97.969,FALSE
Zillow,2020-11-07,3,1800,1460,30.228,-97.742,FALSE
Zillow,2020-11-07,3,4400,1292,30.276,-97.762,FALSE
Zillow,2020-11-07,3,1975,1150,30.268,-97.713,FALSE
Zillow,2020-11-07,2,1250,987,30.275,-97.816,TRUE
Zillow,2020-11-07,2,1295,884,30.229,-97.735,TRUE
Zillow,2020-11-07,1,1995,852,30.257,-97.739,FALSE
Zillow,2020-11-07,3,1795,1716,30.556,-97.535,FALSE
Zillow,2020-11-07,3,1550,1186,30.552,-97.667,FALSE
Zillow,2020-11-07,3,1650,1066,30.499,-97.825,FALSE
Zillow,2020-11-07,3,1525,1700,30.56,-97.664,FALSE
Zillow,2020-11-07,3,1650,1347,30.497,-97.684,FALSE
Zillow,2020-11-07,3,1550,1341,30.552,-97.822,FALSE
Zillow,2020-11-07,4,2195,2418,30.608,-97.853,FALSE
Zillow,2020-11-07,2,1050,1088,30.572,-97.417,TRUE
Zillow,2020-11-07,5,1995,2912,30.523,-97.565,FALSE
Zillow,2020-11-07,2,1100,1223,30.445,-97.771,TRUE
Zillow,2020-11-07,3,1525,1586,30.556,-97.662,FALSE
Zillow,2020-11-07,3,1395,1269,30.512,-97.733,TRUE
Zillow,2020-11-07,2,1425,1174,30.523,-97.688,TRUE
Zillow,2020-11-12,4,2150,2472,30.487,-97.859,FALSE
Zillow,2020-11-12,3,2950,1701,30.342,-97.759,FALSE
Zillow,2020-11-12,1,1125,NA,30.313,-97.717,TRUE
Zillow,2020-11-12,4,2150,2469,30.162,-97.73,FALSE
Zillow,2020-11-12,2,2100,1200,30.277,-97.679,FALSE
Zillow,2020-11-12,2,1650,1000,30.3,-97.715,FALSE
Zillow,2020-11-12,2,1595,768,30.249,-97.881,FALSE
Zillow,2020-11-12,1,1200,704,30.339,-97.732,TRUE
Zillow,2020-11-12,1,1300,900,30.249,-97.76,FALSE
Zillow,2020-11-12,3,1500,1260,30.204,-97.809,FALSE
Zillow,2020-11-12,1,1224,642,30.294,-97.718,FALSE
Zillow,2020-11-12,1,795,425,30.285,-97.748,TRUE
Zillow,2020-11-12,2,1775,837,30.331,-97.719,FALSE
Zillow,2020-11-12,2,2150,1105,30.238,-97.783,FALSE
Zillow,2020-11-12,2,1800,827,30.298,-97.645,FALSE
Zillow,2020-11-12,3,2100,2189,30.519,-97.809,FALSE
Zillow,2020-11-12,4,1995,1778,30.452,-97.755,FALSE
Zillow,2020-11-12,3,1700,1586,30.589,-97.432,FALSE
Zillow,2020-11-12,3,1700,1296,30.528,-97.684,FALSE
Zillow,2020-11-12,3,2299,1970,30.502,-97.84,FALSE
Zillow,2020-11-12,3,1700,1301,30.447,-97.759,FALSE
Zillow,2020-11-12,3,2300,2237,30.498,-97.771,FALSE
Zillow,2020-11-12,3,1750,1128,30.5,-97.83,FALSE
Zillow,2020-11-12,3,1595,1139,30.499,-97.668,FALSE
Zillow,2020-11-12,3,1650,1415,30.529,-97.547,FALSE
Zillow,2020-11-12,3,1650,1371,30.527,-97.56,FALSE
Zillow,2020-11-12,3,1700,1313,30.506,-97.659,FALSE
Zillow,2020-11-10,6,5000,2964,30.293,-97.726,FALSE
Zillow,2020-11-10,2,1700,552,30.264,-97.721,FALSE
Zillow,2020-11-10,3,1650,1390,30.354,-97.676,FALSE
Zillow,2020-11-10,3,1750,1570,30.301,-97.492,FALSE
Zillow,2020-11-10,3,1950,1091,30.288,-97.706,FALSE
Zillow,2020-11-10,3,2900,1650,30.336,-97.767,FALSE
Zillow,2020-11-10,4,2150,2010,30.419,-97.724,FALSE
Zillow,2020-11-10,2,1350,980,30.383,-97.71,TRUE
Zillow,2020-11-10,4,7500,3700,30.291,-97.763,FALSE
Zillow,2020-11-10,3,1900,1478,30.203,-97.818,FALSE
Zillow,2020-11-10,3,1925,1761,30.409,-98.052,FALSE
Zillow,2020-11-10,3,1900,1277,30.201,-97.843,FALSE
Zillow,2020-11-10,3,1950,1068,30.313,-97.668,FALSE
Zillow,2020-11-10,3,2350,1706,30.206,-97.777,FALSE
Zillow,2020-11-10,0,825,NA,30.305,-97.717,TRUE
Zillow,2020-11-10,3,2800,2651,30.36,-97.952,FALSE
Zillow,2020-11-10,4,1775,2068,30.152,-97.741,TRUE
Zillow,2020-11-10,3,2200,1364,30.411,-97.733,FALSE
Zillow,2020-11-10,0,1950,NA,30.26,-97.724,FALSE
Zillow,2020-11-10,0,900,NA,30.288,-97.706,TRUE
Zillow,2020-11-10,2,2100,948,30.261,-97.772,FALSE
Zillow,2020-11-10,2,1250,842,30.212,-97.784,TRUE
Zillow,2020-11-10,2,1800,837,30.331,-97.719,FALSE
Zillow,2020-11-10,2,2000,1105,30.238,-97.783,FALSE
Zillow,2020-11-10,3,2350,1736,30.19,-97.794,FALSE
Zillow,2020-11-10,3,1650,1350,30.293,-97.831,FALSE
Zillow,2020-11-10,4,2745,2832,30.464,-97.566,FALSE
Zillow,2020-11-10,1,1550,900,30.295,-97.729,FALSE
Zillow,2020-11-10,3,1600,1350,30.329,-97.693,FALSE
Zillow,2020-11-10,4,2250,2177,30.497,-97.624,FALSE
Zillow,2020-11-10,4,2295,2629,30.57,-97.664,FALSE
Zillow,2020-11-10,3,1850,1700,30.521,-97.86,FALSE
Zillow,2020-11-10,4,1840,1994,30.608,-97.65,TRUE
Zillow,2020-11-10,4,2200,2750,30.535,-97.569,FALSE
Zillow,2020-11-10,4,1650,1461,30.502,-97.653,TRUE
Zillow,2020-11-10,3,1950,1710,30.536,-97.78,FALSE
Zillow,2020-11-10,3,1700,1610,30.87,-97.758,FALSE
Zillow,2020-11-10,3,1950,1928,30.465,-97.762,FALSE
Zillow,2020-11-11,3,1800,1663,30.04,-97.817,FALSE
Zillow,2020-11-11,0,725,NA,29.881,-97.958,TRUE
Zillow,2020-11-11,3,1650,1456,29.884,-97.964,FALSE
Zillow,2020-11-11,4,2900,2798,30.214,-97.979,FALSE
Zillow,2020-11-11,2,1300,1200,30.017,-97.888,TRUE
Zillow,2020-11-11,3,1750,1862,30.03,-97.546,FALSE
Zillow,2020-11-11,3,2950,2004,30.357,-97.965,FALSE
Zillow,2020-11-11,3,1850,1679,30.429,-97.725,FALSE
Zillow,2020-11-11,1,895,625,30.291,-97.734,TRUE
Zillow,2020-11-11,3,2200,1590,30.196,-97.79,FALSE
Zillow,2020-11-11,2,1425,1000,30.174,-97.837,TRUE
Zillow,2020-11-11,4,3250,2790,30.37,-97.987,FALSE
Zillow,2020-11-11,4,2500,2907,30.472,-97.587,FALSE
Zillow,2020-11-11,3,1900,1841,30.199,-97.848,FALSE
Zillow,2020-11-11,3,2200,1546,30.205,-97.819,FALSE
Zillow,2020-11-11,4,6500,2507,30.301,-97.78,FALSE
Zillow,2020-11-11,3,2250,1120,30.336,-97.732,FALSE
Zillow,2020-11-11,2,1950,1100,30.305,-97.715,FALSE
Zillow,2020-11-11,2,2365,1037,30.26,-97.725,FALSE
Zillow,2020-11-11,2,2229,1321,30.34,-97.718,FALSE
Zillow,2020-11-11,2,1595,1012,30.257,-97.799,FALSE
Zillow,2020-11-11,3,1435,1259,30.241,-97.586,FALSE
Zillow,2020-11-11,3,4000,1640,30.249,-97.757,FALSE
Zillow,2020-11-11,1,825,NA,30.317,-97.665,TRUE
Zillow,2020-11-11,4,1950,1491,30.342,-97.736,FALSE
Zillow,2020-11-11,3,2150,1326,30.207,-97.762,FALSE
Zillow,2020-11-11,3,1795,2068,30.149,-97.739,FALSE
Zillow,2020-11-11,2,1725,932,30.33,-97.733,FALSE
Zillow,2020-11-11,4,1875,2227,30.361,-97.644,FALSE
Zillow,2020-11-11,4,1990,2152,30.431,-97.692,FALSE
Zillow,2020-11-11,1,1095,792,30.217,-97.738,TRUE
Zillow,2020-11-11,1,1495,528,30.253,-97.767,FALSE
Zillow,2020-11-11,3,1600,1678,30.357,-97.523,FALSE
Zillow,2020-11-11,0,1300,NA,30.23,-97.766,FALSE
